attack_id,attack_name,card_id,card_name,inflicts_poisoned,inflicts_burned,inflicts_paralyzed,inflicts_confused,inflicts_asleep,coin_flip,discards_energy,discards_own_hand,heals,draws_cards,switches_pokemon,prevents_or_reduces_damage,hits_the_bench,self_damage,references_knock_out,ignores_weakness_resistance
543,Vigorous Tackle,389,Arven's Mabosstiff ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Boss Headbutt,389,Arven's Mabosstiff ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Horn Attack,390,Tauros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Clean Hit,390,Tauros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Gnaw Through,391,Arven's Skwovet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Rolling Tackle,392,Arven's Greedent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Hang Down,393,Pineco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Rolling Tackle,394,Shroomish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,Damage Rush,395,Breloom,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
552,Mega Drain,395,Breloom,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
553,Trimming Mower,396,Mow Rotom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Gadget Show,396,Mow Rotom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Cut Up,397,Fomantis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Razor Leaf,398,Lurantis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Petal Blade Dance,398,Lurantis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
558,Searching Eyes,399,Team Rocket's Blipbug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Take Down,400,Team Rocket's Tarountula,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
560,Rocket Rush,401,Team Rocket's Spidops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Ram,402,Smoliv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Nutrients,403,Dolliv,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
563,Tackle,403,Dolliv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Oil Salvo,404,Arboliva ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Aroma Shot,404,Arboliva ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Live Coal,405,Growlithe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Dig Claws,405,Growlithe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,Flare,406,Arcanine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Punishing Fang,406,Arcanine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Flame Screen,407,Team Rocket's Moltres ex,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
571,Evil Incineration,407,Team Rocket's Moltres ex,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
572,Steady Firebreathing,408,Team Rocket's Houndour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Cruel Coal,409,Team Rocket's Houndoom,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
574,Scorching Fire,409,Team Rocket's Houndoom,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
575,Collect,410,Torchic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
576,Combustion,410,Torchic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Combustion,411,Combusken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Double Kick,411,Combusken,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
579,Heat Blast,412,Blaziken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Inferno Kick Flurry,412,Blaziken,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
581,Singe,413,Heat Rotom,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,Gadget Show,413,Heat Rotom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Dark Frost,414,Team Rocket's Articuno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,Shell Press,415,Clamperl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
585,Wave Splash,416,Huntail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Crescendo Wave,417,Gorebyss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Light Punch,418,Snover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Icicle,418,Snover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Lunge Out,419,Abomasnow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Frozen Wood,419,Abomasnow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Manual Wash,420,Wash Rotom,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
592,Gadget Show,420,Wash Rotom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,Reckless Charge,421,Arrokuda,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
594,Sharp Fin,422,Barraskewda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,Dive,422,Barraskewda,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
596,Gentle Slap,423,Cetoddle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Frost Smash,423,Cetoddle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Crushing Press,424,Cetitan ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Jamming Wing,425,Team Rocket's Zapdos,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
600,Wicked Thunder,425,Team Rocket's Zapdos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Procurement,426,Team Rocket's Mareep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Tiny Bolt,426,Team Rocket's Mareep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,Thunder Shock,427,Team Rocket's Flaaffy,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
604,Head Bolt,428,Team Rocket's Ampharos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Hypnotic Ray,429,Team Rocket's Drowzee,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
606,Psyshot,430,Team Rocket's Hypno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Bench Manipulation,430,Team Rocket's Hypno,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
608,Erasure Ball,431,Team Rocket's Mewtwo ex,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
609,Rocket Mirror,432,Team Rocket's Wobbuffet,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
610,Headbutt Bounce,432,Team Rocket's Wobbuffet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Chiming Commotion,433,Team Rocket's Chingling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,Gemstone Mimicry,434,Team Rocket's Mimikyu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Disruptive Radar,435,Team Rocket's Dottler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Super Psy Bolt,435,Team Rocket's Dottler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Psychic,436,Team Rocket's Orbeetle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,Wild Kick,437,Mankey,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
617,Drag Off,438,Primeape,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
618,Impact Blow,439,Annihilape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,Mountain Munch,440,Team Rocket's Larvitar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Explosive Ascension,441,Team Rocket's Pupitar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Demolition Tackle,442,Team Rocket's Tyranitar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
622,Headbutt,443,Nosepass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Rock Throw,443,Nosepass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,Power Gem,444,Probopass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,Mountain Drop,444,Probopass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,Steady Punch,445,Meditite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,Harmonious Spirit Palm,446,Medicham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,Regi Charge,447,Regirock ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Giant Rock,447,Regirock ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Drag Down,448,Team Rocket's Ekans,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
631,Gnaw,448,Team Rocket's Ekans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Spinning Tail,449,Team Rocket's Arbok,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
633,Surprise Attack,450,Team Rocket's Nidoran♀,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
634,Dark Awakening,451,Team Rocket's Nidorina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,Scratch,451,Team Rocket's Nidorina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Love Impact,452,Team Rocket's Nidoqueen,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
637,Mega Kick,452,Team Rocket's Nidoqueen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Pierce,453,Team Rocket's Nidoran♂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,Hammer In,453,Team Rocket's Nidoran♂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,Hammer In,454,Team Rocket's Nidorino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,Horn Rend,454,Team Rocket's Nidorino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Tainted Horn,455,Team Rocket's Nidoking ex,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Kingly Impact,455,Team Rocket's Nidoking ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Poison Spray,456,Team Rocket's Zubat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,Confuse Ray,457,Team Rocket's Golbat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
646,Assassin’s Return,458,Team Rocket's Crobat ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,Corrosive Sludge,459,Team Rocket's Grimer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,Gooped Up,460,Team Rocket's Muk,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
649,Hazardous Venom,460,Team Rocket's Muk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,Leaking Gas,461,Team Rocket's Koffing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,Explode Together Now,462,Team Rocket's Weezing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,Deceit,463,Team Rocket's Murkrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,Torment,463,Team Rocket's Murkrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Scratch,464,Team Rocket's Sneasel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Strike the Sleeper,464,Team Rocket's Sneasel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
656,Iron Shake-Up,465,Forretress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Hurricane of Needles,465,Forretress,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
658,Roost,466,Skarmory,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
659,Metal Claw,466,Skarmory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,Strong Bash,467,Zamazenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
661,Dangerous Incisors,468,Team Rocket's Rattata,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Reckless Abandon,469,Team Rocket's Raticate,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
663,Paw-cket Pilfer,470,Team Rocket's Meowth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Fury Swipes,470,Team Rocket's Meowth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
665,Haughty Order,471,Team Rocket's Persian ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Cruel Slash,471,Team Rocket's Persian ex,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
667,Gentle Slap,472,Kangaskhan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,Dizzy Punch,472,Kangaskhan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
669,Hacking,473,Team Rocket's Porygon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,R Command,474,Team Rocket's Porygon2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,R Command,475,Team Rocket's Porygon-Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Wing Attack,476,Taillow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Add On,477,Swellow,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
674,Speed Wing,477,Swellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,Push Down,478,Squawkabilly,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
676,Tackle,479,Snivy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,Vine Whip,479,Snivy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,Wrap,480,Servine,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
679,Vine Whip,480,Servine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Command the Grass,481,Serperior ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Collect,482,Pansage,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
682,Scratch,482,Pansage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Gentle Slap,483,Simisage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Hide,484,Petilil,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
685,Leafage,484,Petilil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Bemusing Aroma,485,Lilligant,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
687,Cut,485,Lilligant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Lively Needles,486,Maractus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,Pierce,486,Maractus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,Horn Attack,487,Karrablast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Toxic Spore,488,Foongus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Dangerous Reaction,489,Amoonguss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Seed Bomb,489,Amoonguss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,V-Force,490,Victini,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
695,Will-O-Wisp,491,Darumaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,Searing Flame,492,Darmanitan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Smashing Headbutt,492,Darmanitan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
698,Brighten and Burn,493,Litwick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,Fire Blast,494,Lampent,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700,Incendiary Pillar,495,Chandelure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,Burn It All Up,495,Chandelure,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
702,Peck Off,496,Larvesta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,Fire Wing,497,Volcarona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,Collect,498,Panpour,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
705,Scratch,498,Panpour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,Gentle Slap,499,Simipour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Round,500,Tympole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,Round,501,Palpitoad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Wave Splash,501,Palpitoad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,Round,502,Seismitoad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,Hyper Voice,502,Seismitoad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Ancient Seaweed,503,Tirtouga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,Surf,503,Tirtouga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,Big Bite,504,Carracosta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,Waterfall,505,Alomomola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,Snotted Up,506,Cubchoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,Continuous Headbutt,507,Beartic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
718,Sheer Cold,507,Beartic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,Drag Off,508,Cryogonal,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
720,Icicle,508,Cryogonal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,Slash,509,Kyurem ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Blizzard Burst,509,Kyurem ex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
723,Call for Family,510,Emolga,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
724,Static Shock,510,Emolga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,Hold Still,511,Tynamo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
726,Electric Ball,512,Eelektrik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,Thunder Fang,513,Eelektross,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
728,Buzz Flip,513,Eelektross,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
729,Charge,514,Thundurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,Disaster Volt,514,Thundurus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
731,Slash,515,Zekrom ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,Voltage Burst,515,Zekrom ex,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
733,Rest,516,Munna,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
734,Mumble,516,Munna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Dream Calling,517,Musharna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,Sleep Pulse,517,Musharna,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
737,Rollout,518,Solosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,Cellular Evolution,519,Duosion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,Spray Fluid,519,Duosion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,Cellular Ascension,520,Reuniclus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
741,Evo-Lariat,520,Reuniclus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,Slight Shift,521,Elgyem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,Beam,521,Elgyem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Calm Mind,522,Beheeyem,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
745,Psychic,522,Beheeyem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Best Punch,523,Golett,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
747,Double Smash,524,Golurk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
748,Golurk Hammer,524,Golurk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Echoed Voice,525,Meloetta ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
750,Mud-Slap,526,Drilbur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,Corkscrew Punch,526,Drilbur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Piercing Drill,527,Excadrill ex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
753,Rock Tumble,527,Excadrill ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,Low Kick,528,Timburr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Strength,528,Timburr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Low Kick,529,Gurdurr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,Hammer Arm,529,Gurdurr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Swing Around,530,Conkeldurr,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
759,Shoulder Throw,531,Throh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Flail,532,Dwebble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Dig Claws,532,Dwebble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,Stone Edge,533,Crustle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
763,Abundant Harvest,534,Landorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,Earthquake,534,Landorus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
765,Poison Spray,535,Venipede,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,Venoshock,536,Whirlipede,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,Venoshock,537,Scolipede,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,Tighten Up,538,Sandile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,Tighten Up,539,Krokorok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,Tighten Up,540,Krookodile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,Cursed Slug,540,Krookodile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Playful Kick,541,Vullaby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Cutting Wind,542,Mandibuzz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,Wild Lances,543,Escavalier,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
775,Corner,544,Pawniard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,Cut Up,545,Bisharp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,Finishing Blow,545,Bisharp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,Righteous Edge,546,Cobalion,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
779,Metal Arms,546,Cobalion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Protect Charge,547,Genesect ex,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
781,Gather Strength,548,Axew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,Bite,549,Fraxure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,Boundless Power,549,Fraxure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,Cross-Cut,550,Haxorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,Axe Blast,550,Haxorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
786,Scout,551,Pidove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,Stampede,551,Pidove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,Fly,552,Tranquill,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
789,Add On,553,Unfezant,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
790,Swift Flight,553,Unfezant,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
791,Return,554,Audino,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
792,Tail Slap,555,Minccino,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
793,Do the Wave,556,Cinccino,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
794,Bug Bite,557,Sewaddle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,Bug Buzz,558,Swadloon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,Healing Wrapping,559,Leavanny,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
797,X-Scissor,559,Leavanny,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
798,Absorb,560,Cottonee,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
799,Energy Gift,561,Whimsicott ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,Wondrous Cotton,561,Whimsicott ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,Rear Kick,562,Deerling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,Push Down,563,Sawsbuck,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
803,Solar Beam,563,Sawsbuck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,Headbutt Bounce,564,Shelmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,Acid Spray,565,Accelgor,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
806,Giga Drain,566,Virizion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
807,Emerald Blade,566,Virizion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,Tackle,567,Tepig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,Rollout,567,Tepig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,Combustion,568,Pignite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,Heat Crash,568,Pignite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,Heat Crash,569,Emboar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,Collect,570,Pansear,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
814,Scratch,570,Pansear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,Gentle Slap,571,Simisear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
