card_id,name,jp_name,expansion,jp_expansion,collection_no,jp_collection_no,card_type,stage,rule_text,category,hp,energy_type,weakness_type,resistance_type,retreat_cost,is_ex,is_mega_ex,is_tera,is_ace_spec,evolves_from,evolution_stage_number,num_attacks,num_abilities,has_ability,attack_ids
616,Deino,モノズ,WHT,MC,65,476/742,POKEMON,Basic,n/a,n/a,80,DARKNESS,GRASS,,2,False,False,False,False,,1,2,0,False,887;888
617,Zweilous,ジヘッド,WHT,MC,66,477/742,POKEMON,Stage1,n/a,n/a,110,DARKNESS,GRASS,,3,False,False,False,False,Deino,2,2,0,False,889;890
618,Hydreigon ex,サザンドラex,WHT,MC,67,478/742,POKEMON,Stage2,Pokémon ex,n/a,330,DARKNESS,GRASS,,3,True,False,False,False,Zweilous,3,1,1,True,891
619,Ferroseed,テッシード,WHT,SV11W,68,063/086,POKEMON,Basic,n/a,n/a,70,METAL,FIRE,GRASS,2,False,False,False,False,,1,2,0,False,892;893
620,Ferrothorn,ナットレイ,WHT,SV11W,69,064/086,POKEMON,Stage1,n/a,n/a,140,METAL,FIRE,GRASS,3,False,False,False,False,Ferroseed,2,2,0,False,894;895
621,Klink,ギアル,BLK,MC,61,506/742,POKEMON,Basic,n/a,n/a,60,METAL,FIRE,GRASS,1,False,False,False,False,,1,1,0,False,896
622,Klang,ギギアル,BLK,MC,62,507/742,POKEMON,Stage1,n/a,n/a,90,METAL,FIRE,GRASS,2,False,False,False,False,Klink,2,1,0,False,897
623,Klinklang,ギギギアル,BLK,MC,63,508/742,POKEMON,Stage2,n/a,n/a,150,METAL,FIRE,GRASS,3,False,False,False,False,Klang,3,1,1,True,898
624,Durant,アイアント,WHT,SV11W,70,068/086,POKEMON,Basic,n/a,n/a,110,METAL,FIRE,GRASS,1,False,False,False,False,,1,2,0,False,899;900
625,Druddigon,クリムガン,WHT,MC,71,544/742,POKEMON,Basic,n/a,n/a,120,DRAGON,,,2,False,False,False,False,,1,2,0,False,901;902
626,Patrat,ミネズミ,WHT,SV11W,72,070/086,POKEMON,Basic,n/a,n/a,60,COLORLESS,FIGHTING,,1,False,False,False,False,,1,2,0,False,903;904
627,Watchog,ミルホッグ,WHT,SV11W,73,071/086,POKEMON,Stage1,n/a,n/a,90,COLORLESS,FIGHTING,,1,False,False,False,False,Patrat,2,2,0,False,905;906
628,Lillipup,ヨーテリー,WHT,SV11W,74,072/086,POKEMON,Basic,n/a,n/a,60,COLORLESS,FIGHTING,,1,False,False,False,False,,1,1,0,False,907
629,Herdier,ハーデリア,WHT,SV11W,75,073/086,POKEMON,Stage1,n/a,n/a,90,COLORLESS,FIGHTING,,1,False,False,False,False,Lillipup,2,2,0,False,908;909
630,Stoutland,ムーランド,WHT,SV11W,76,074/086,POKEMON,Stage2,n/a,n/a,160,COLORLESS,FIGHTING,,3,False,False,False,False,Herdier,3,2,0,False,910;911
631,Bouffalant ex,バッフロンex,WHT,MC,77,605/742,POKEMON,Basic,Pokémon ex,n/a,220,COLORLESS,FIGHTING,,2,True,False,False,False,,1,1,1,True,912
632,Rufflet,ワシボン,BLK,MC,77,606/742,POKEMON,Basic,n/a,n/a,70,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,,1,2,0,False,913;914
633,Braviary,ウォーグル,BLK,MC,78,607/742,POKEMON,Stage1,n/a,n/a,140,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,Rufflet,2,2,0,False,915;916
634,Tornadus,トルネロス,WHT,MC,78,610/742,POKEMON,Basic,n/a,n/a,120,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,,1,2,0,False,917;918
635,Steven's Baltoy,ダイゴのヤジロン,DRI,SVOD,83,001/018,POKEMON,Basic,n/a,Trainer's Pokémon(Steven),60,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,2,0,False,919;920
636,Steven's Claydol,ダイゴのネンドール,DRI,SVOD,84,002/018,POKEMON,Stage1,n/a,Trainer's Pokémon(Steven),120,PSYCHIC,DARKNESS,FIGHTING,2,False,False,False,False,Steven's Baltoy,2,2,0,False,921;922
637,Steven's Carbink,ダイゴのメレシー,DRI,SVOD,86,003/018,POKEMON,Basic,n/a,Trainer's Pokémon(Steven),80,PSYCHIC,METAL,,2,False,False,False,False,,1,1,1,True,923
638,Steven's Skarmory,ダイゴのエアームド,DRI,MC,142,494/742,POKEMON,Basic,n/a,Trainer's Pokémon(Steven),120,METAL,LIGHTNING,FIGHTING,1,False,False,False,False,,1,2,0,False,924;925
639,Steven's Beldum,ダイゴのダンバル,DRI,SVOD,143,019/018,POKEMON,Basic,n/a,Trainer's Pokémon(Steven),70,METAL,FIRE,GRASS,1,False,False,False,False,,1,1,0,False,926
640,Steven's Metang,ダイゴのメタング,DRI,SVOD,144,006/018,POKEMON,Stage1,n/a,Trainer's Pokémon(Steven),100,METAL,FIRE,GRASS,2,False,False,False,False,Steven's Beldum,2,1,0,False,927
641,Steven's Metagross ex,ダイゴのメタグロスex,DRI,SVOD,145,007/018,POKEMON,Stage2,Pokémon ex,Trainer's Pokémon(Steven),340,METAL,FIRE,GRASS,3,True,False,False,False,Steven's Metang,3,1,1,True,928
642,Marnie's Purrloin,マリィのチョロネコ,DRI,MC,130,458/742,POKEMON,Basic,n/a,Trainer's Pokémon(Marnie),60,DARKNESS,GRASS,,1,False,False,False,False,,1,1,0,False,929
643,Marnie's Liepard,マリィのレパルダス,DRI,MC,131,459/742,POKEMON,Stage1,n/a,Trainer's Pokémon(Marnie),100,DARKNESS,GRASS,,1,False,False,False,False,Marnie's Purrloin,2,1,0,False,930
644,Marnie's Scraggy,マリィのズルッグ,DRI,MC,132,463/742,POKEMON,Basic,n/a,Trainer's Pokémon(Marnie),70,DARKNESS,GRASS,,1,False,False,False,False,,1,1,0,False,931
645,Marnie's Scrafty,マリィのズルズキン,DRI,MC,133,464/742,POKEMON,Stage1,n/a,Trainer's Pokémon(Marnie),120,DARKNESS,GRASS,,2,False,False,False,False,Marnie's Scraggy,2,2,0,False,932;933
646,Marnie's Impidimp,マリィのベロバー,DRI,SVOM,134,005/019,POKEMON,Basic,n/a,Trainer's Pokémon(Marnie),70,DARKNESS,GRASS,,1,False,False,False,False,,1,2,0,False,934;935
647,Marnie's Morgrem,マリィのギモー,DRI,SVOM,135,006/019,POKEMON,Stage1,n/a,Trainer's Pokémon(Marnie),100,DARKNESS,GRASS,,1,False,False,False,False,Marnie's Impidimp,2,1,0,False,936
648,Marnie's Grimmsnarl ex,マリィのオーロンゲex,DRI,SVOM,136,007/019,POKEMON,Stage2,Pokémon ex,Trainer's Pokémon(Marnie),320,DARKNESS,GRASS,,2,True,False,False,False,Marnie's Morgrem,3,1,1,True,937
649,Marnie's Morpeko,マリィのモルペコ,DRI,SVOM,137,020/019,POKEMON,Basic,n/a,Trainer's Pokémon(Marnie),70,DARKNESS,GRASS,,0,False,False,False,False,,1,1,0,False,938
650,Bulbasaur,フシギダネ,MEG,M1L,1,001/063,POKEMON,Basic,n/a,n/a,80,GRASS,FIRE,,2,False,False,False,False,,1,1,0,False,939
651,Ivysaur,フシギソウ,MEG,M1L,2,002/063,POKEMON,Stage1,n/a,n/a,110,GRASS,FIRE,,3,False,False,False,False,Bulbasaur,2,1,0,False,940
652,Mega Venusaur ex,メガフシギバナex,MEG,M1L,3,003/063,POKEMON,Stage2,Mega Pokémon ex,n/a,380,GRASS,FIRE,,4,False,True,False,False,Ivysaur,3,1,1,True,941
653,Exeggcute,タマタマ,MEG,M1L,4,004/063,POKEMON,Basic,n/a,n/a,60,GRASS,FIRE,,1,False,False,False,False,,1,1,0,False,942
654,Exeggutor,ナッシー,MEG,M1L,5,005/063,POKEMON,Stage1,n/a,n/a,140,GRASS,FIRE,,2,False,False,False,False,Exeggcute,2,2,0,False,943;944
655,Celebi,セレビィ,MEG,M1L,12,006/063,POKEMON,Basic,n/a,n/a,80,GRASS,FIRE,,1,False,False,False,False,,1,2,0,False,945;946
656,Seedot,タネボー,MEG,M1L,13,007/063,POKEMON,Basic,n/a,n/a,60,GRASS,FIRE,,1,False,False,False,False,,1,2,0,False,947;948
657,Nuzleaf,コノハナ,MEG,M1L,14,008/063,POKEMON,Stage1,n/a,n/a,100,GRASS,FIRE,,2,False,False,False,False,Seedot,2,2,0,False,949;950
658,Shiftry,ダーテング,MEG,M1L,15,009/063,POKEMON,Stage2,n/a,n/a,160,GRASS,FIRE,,2,False,False,False,False,Nuzleaf,3,2,0,False,951;952
659,Vulpix,ロコン,MEG,M1L,19,010/063,POKEMON,Basic,n/a,n/a,70,FIRE,WATER,,1,False,False,False,False,,1,2,0,False,953;954
660,Ninetales,キュウコン,MEG,M1L,20,011/063,POKEMON,Stage1,n/a,n/a,120,FIRE,WATER,,1,False,False,False,False,Vulpix,2,2,0,False,955;956
661,Numel,ドンメル,MEG,M1L,21,012/063,POKEMON,Basic,n/a,n/a,80,FIRE,WATER,,2,False,False,False,False,,1,2,0,False,957;958
662,Mega Camerupt ex,メガバクーダex,MEG,M1L,22,013/063,POKEMON,Stage1,Mega Pokémon ex,n/a,340,FIRE,WATER,,4,False,True,False,False,Numel,2,2,0,False,959;960
663,Volcanion,ボルケニオン,MEG,M1L,25,014/063,POKEMON,Basic,n/a,n/a,130,FIRE,WATER,,2,False,False,False,False,,1,2,0,False,961;962
664,Scorbunny,ヒバニー,MEG,M1L,26,015/063,POKEMON,Basic,n/a,n/a,70,FIRE,WATER,,1,False,False,False,False,,1,1,0,False,963
665,Raboot,ラビフット,MEG,M1L,27,016/063,POKEMON,Stage1,n/a,n/a,100,FIRE,WATER,,1,False,False,False,False,Scorbunny,2,1,0,False,964
666,Cinderace,エースバーン,MEG,M1L,28,017/063,POKEMON,Stage2,n/a,n/a,160,FIRE,WATER,,0,False,False,False,False,Raboot,3,1,1,True,965
667,Corphish,ヘイガニ,MEG,M1L,33,018/063,POKEMON,Basic,n/a,n/a,80,WATER,LIGHTNING,,2,False,False,False,False,,1,2,0,False,966;967
668,Gimmighoul,コレクレー,MEG,MC,67,356/742,POKEMON,Basic,n/a,n/a,70,PSYCHIC,DARKNESS,FIGHTING,2,False,False,False,False,,1,1,0,False,968
669,Sandshrew,サンド,MEG,M1L,68,020/063,POKEMON,Basic,n/a,n/a,70,FIGHTING,GRASS,,1,False,False,False,False,,1,2,0,False,969;970
670,Sandslash,サンドパン,MEG,M1L,69,021/063,POKEMON,Stage1,n/a,n/a,120,FIGHTING,GRASS,,1,False,False,False,False,Sandshrew,2,2,0,False,971;972
671,Onix,イワーク,MEG,M1L,70,022/063,POKEMON,Basic,n/a,n/a,120,FIGHTING,GRASS,,4,False,False,False,False,,1,2,0,False,973;974
672,Tyrogue,バルキー,MEG,M1L,71,023/063,POKEMON,Basic,n/a,n/a,30,FIGHTING,PSYCHIC,,0,False,False,False,False,,1,1,0,False,975
673,Makuhita,マクノシタ,MEG,M1L,72,024/063,POKEMON,Basic,n/a,n/a,80,FIGHTING,PSYCHIC,,2,False,False,False,False,,1,2,0,False,976;977
674,Hariyama,ハリテヤマ,MEG,M1L,73,025/063,POKEMON,Stage1,n/a,n/a,150,FIGHTING,PSYCHIC,,3,False,False,False,False,Makuhita,2,1,1,True,978
675,Lunatone,ルナトーン,MEG,MC,74,371/742,POKEMON,Basic,n/a,n/a,110,FIGHTING,GRASS,,1,False,False,False,False,,1,1,1,True,979
676,Solrock,ソルロック,MEG,MC,75,372/742,POKEMON,Basic,n/a,n/a,110,FIGHTING,GRASS,,1,False,False,False,False,,1,1,0,False,980
677,Riolu,リオル,MEG,M2a,76,091/193,POKEMON,Basic,n/a,n/a,80,FIGHTING,PSYCHIC,,2,False,False,False,False,,1,1,0,False,981
678,Mega Lucario ex,メガルカリオex,MEG,M2a,77,092/193,POKEMON,Stage1,Mega Pokémon ex,n/a,340,FIGHTING,PSYCHIC,,2,False,True,False,False,Riolu,2,2,0,False,982;983
679,Croagunk,グレッグル,MEG,MC,78,382/742,POKEMON,Basic,n/a,n/a,70,FIGHTING,PSYCHIC,,1,False,False,False,False,,1,1,0,False,984
680,Toxicroak,ドクロッグ,MEG,MC,79,384/742,POKEMON,Stage1,n/a,n/a,130,FIGHTING,PSYCHIC,,1,False,False,False,False,Croagunk,2,1,0,False,985
681,Marshadow,マーシャドー,MEG,MC,80,408/742,POKEMON,Basic,n/a,n/a,90,FIGHTING,PSYCHIC,,1,False,False,False,False,,1,1,0,False,986
682,Stonjourner,イシヘンジン,MEG,MC,81,414/742,POKEMON,Basic,n/a,n/a,130,FIGHTING,GRASS,,2,False,False,False,False,,1,2,0,False,987;988
683,Nacli,コジオ,MEG,MC,82,416/742,POKEMON,Basic,n/a,n/a,70,FIGHTING,GRASS,,2,False,False,False,False,,1,1,0,False,989
684,Naclstack,ジオヅム,MEG,MC,83,417/742,POKEMON,Stage1,n/a,n/a,110,FIGHTING,GRASS,,3,False,False,False,False,Nacli,2,1,0,False,990
685,Garganacl,キョジオーン,MEG,MC,84,418/742,POKEMON,Stage2,n/a,n/a,180,FIGHTING,GRASS,,4,False,False,False,False,Naclstack,3,1,1,True,991
686,Crawdaunt,シザリガー,MEG,M1L,85,037/063,POKEMON,Stage1,n/a,n/a,130,DARKNESS,GRASS,,3,False,False,False,False,Corphish,2,2,0,False,992;993
687,Mega Absol ex,メガアブソルex,MEG,M1L,86,038/063,POKEMON,Basic,Mega Pokémon ex,n/a,280,DARKNESS,GRASS,,2,False,True,False,False,,1,2,0,False,994;995
688,Spiritomb,ミカルゲ,MEG,MC,87,455/742,POKEMON,Basic,n/a,n/a,80,DARKNESS,GRASS,,1,False,False,False,False,,1,1,1,True,996
689,Yveltal,イベルタル,MEG,MC,88,481/742,POKEMON,Basic,n/a,n/a,110,DARKNESS,LIGHTNING,FIGHTING,0,False,False,False,False,,1,2,0,False,997;998
690,Nickit,クスネ,MEG,M1L,89,041/063,POKEMON,Basic,n/a,n/a,70,DARKNESS,GRASS,,1,False,False,False,False,,1,1,0,False,999
691,Thievul,フォクスライ,MEG,M1L,90,042/063,POKEMON,Stage1,n/a,n/a,120,DARKNESS,GRASS,,1,False,False,False,False,Nickit,2,2,0,False,1000;1001
692,Shroodle,シルシュルー,MEG,M1L,91,043/063,POKEMON,Basic,n/a,n/a,60,DARKNESS,FIGHTING,,1,False,False,False,False,,1,1,0,False,1002
693,Grafaiai,タギングル,MEG,M1L,92,044/063,POKEMON,Stage1,n/a,n/a,100,DARKNESS,FIGHTING,,1,False,False,False,False,Shroodle,2,1,0,False,1003
694,Steelix,ハガネール,MEG,M1L,93,045/063,POKEMON,Stage1,n/a,n/a,200,METAL,FIRE,GRASS,4,False,False,False,False,Onix,2,2,0,False,1004;1005
695,Mega Mawile ex,メガクチートex,MEG,M1L,94,046/063,POKEMON,Basic,Mega Pokémon ex,n/a,270,METAL,FIRE,GRASS,2,False,True,False,False,,1,2,0,False,1006;1007
696,Dialga,ディアルガ,MEG,MC,95,502/742,POKEMON,Basic,n/a,n/a,140,METAL,FIRE,GRASS,2,False,False,False,False,,1,2,0,False,1008;1009
697,Tinkatink,カヌチャン,MEG,MC,96,528/742,POKEMON,Basic,n/a,n/a,70,METAL,FIRE,GRASS,1,False,False,False,False,,1,1,0,False,1010
698,Tinkatuff,ナカヌチャン,MEG,MC,97,529/742,POKEMON,Stage1,n/a,n/a,90,METAL,FIRE,GRASS,2,False,False,False,False,Tinkatink,2,1,1,True,1011
699,Tinkaton,デカヌチャン,MEG,MC,98,530/742,POKEMON,Stage2,n/a,n/a,160,METAL,FIRE,GRASS,2,False,False,False,False,Tinkatuff,3,1,0,False,1012
700,Gholdengo,サーフゴー,MEG,MC,99,535/742,POKEMON,Stage1,n/a,n/a,130,METAL,FIRE,GRASS,2,False,False,False,False,Gimmighoul,2,2,0,False,1013;1014
701,Spearow,オニスズメ,MEG,MC,102,557/742,POKEMON,Basic,n/a,n/a,60,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,,1,1,0,False,1015
702,Fearow,オニドリル,MEG,MC,103,558/742,POKEMON,Stage1,n/a,n/a,100,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,Spearow,2,1,0,False,1016
703,Miltank,ミルタンク,MEG,MC,106,578/742,POKEMON,Basic,n/a,n/a,120,COLORLESS,FIGHTING,,2,False,False,False,False,,1,2,0,False,1017;1018
704,Yungoos,ヤングース,MEG,M1L,109,055/063,POKEMON,Basic,n/a,n/a,70,COLORLESS,FIGHTING,,1,False,False,False,False,,1,2,0,False,1019;1020
705,Gumshoos,デカグース,MEG,M1L,110,056/063,POKEMON,Stage1,n/a,n/a,100,COLORLESS,FIGHTING,,1,False,False,False,False,Yungoos,2,1,1,True,1021
706,Tangela,モンジャラ,MEG,M1S,6,001/063,POKEMON,Basic,n/a,n/a,80,GRASS,FIRE,,2,False,False,False,False,,1,2,0,False,1022;1023
707,Tangrowth,モジャンボ,MEG,M1S,7,002/063,POKEMON,Stage1,n/a,n/a,150,GRASS,FIRE,,4,False,False,False,False,Tangela,2,2,0,False,1024;1025
708,Chikorita,チコリータ,MEG,M1S,8,003/063,POKEMON,Basic,n/a,n/a,70,GRASS,FIRE,,1,False,False,False,False,,1,1,0,False,1026
709,Bayleef,ベイリーフ,MEG,M1S,9,004/063,POKEMON,Stage1,n/a,n/a,110,GRASS,FIRE,,2,False,False,False,False,Chikorita,2,1,0,False,1027
710,Meganium,メガニウム,MEG,M1S,10,005/063,POKEMON,Stage2,n/a,n/a,160,GRASS,FIRE,,2,False,False,False,False,Bayleef,3,1,1,True,1028
711,Shuckle,ツボツボ,MEG,MC,11,023/742,POKEMON,Basic,n/a,n/a,80,GRASS,FIRE,,1,False,False,False,False,,1,1,1,True,1029
712,Nincada,ツチニン,MEG,M1S,16,007/063,POKEMON,Basic,n/a,n/a,50,GRASS,FIRE,,1,False,False,False,False,,1,1,0,False,1030
713,Ninjask,テッカニン,MEG,M1S,17,008/063,POKEMON,Stage1,n/a,n/a,80,GRASS,FIRE,,0,False,False,False,False,Nincada,2,1,1,True,1031
714,Dhelmise,ダダリン,MEG,M1S,18,009/063,POKEMON,Basic,n/a,n/a,120,GRASS,FIRE,,2,False,False,False,False,,1,1,0,False,1032
715,Litleo,シシコ,MEG,M1S,23,010/063,POKEMON,Basic,n/a,n/a,70,FIRE,WATER,,2,False,False,False,False,,1,1,0,False,1033
716,Pyroar,カエンジシ,MEG,M1S,24,011/063,POKEMON,Stage1,n/a,n/a,130,FIRE,WATER,,2,False,False,False,False,Litleo,2,1,1,True,1034
717,Sizzlipede,ヤクデ,MEG,M1S,29,012/063,POKEMON,Basic,n/a,n/a,80,FIRE,WATER,,2,False,False,False,False,,1,2,0,False,1035;1036
718,Centiskorch,マルヤクデ,MEG,M1S,30,013/063,POKEMON,Stage1,n/a,n/a,140,FIRE,WATER,,3,False,False,False,False,Sizzlipede,2,2,0,False,1037;1038
719,Chi-Yu,イーユイ,MEG,M1S,31,014/063,POKEMON,Basic,n/a,n/a,110,FIRE,WATER,,1,False,False,False,False,,1,1,0,False,1039
720,Mantine,マンタイン,MEG,MC,32,173/742,POKEMON,Basic,n/a,n/a,110,WATER,LIGHTNING,,1,False,False,False,False,,1,2,0,False,1040;1041
721,Kyogre,カイオーガ,MEG,M1S,34,016/063,POKEMON,Basic,n/a,n/a,150,WATER,LIGHTNING,,3,False,False,False,False,,1,2,0,False,1042;1043
722,Snover,ユキカブリ,MEG,M1S,35,017/063,POKEMON,Basic,n/a,n/a,90,WATER,METAL,,3,False,False,False,False,,1,2,0,False,1044;1045
723,Mega Abomasnow ex,メガユキノオーex,MEG,M1S,36,018/063,POKEMON,Stage1,Mega Pokémon ex,n/a,350,WATER,METAL,,4,False,True,False,False,Snover,2,2,0,False,1046;1047
724,Clauncher,ウデッポウ,MEG,M1S,37,019/063,POKEMON,Basic,n/a,n/a,80,WATER,LIGHTNING,,2,False,False,False,False,,1,1,0,False,1048
725,Clawitzer,ブロスター,MEG,M1S,38,020/063,POKEMON,Stage1,n/a,n/a,130,WATER,LIGHTNING,,2,False,False,False,False,Clauncher,2,1,1,True,1049
726,Sobble,メッソン,MEG,M1S,39,021/063,POKEMON,Basic,n/a,n/a,70,WATER,LIGHTNING,,1,False,False,False,False,,1,1,0,False,1050
727,Drizzile,ジメレオン,MEG,M1S,40,022/063,POKEMON,Stage1,n/a,n/a,100,WATER,LIGHTNING,,1,False,False,False,False,Sobble,2,1,0,False,1051
728,Inteleon,インテレオン,MEG,M1S,41,023/063,POKEMON,Stage2,n/a,n/a,150,WATER,LIGHTNING,,1,False,False,False,False,Drizzile,3,2,0,False,1052;1053
729,Snom,ユキハミ,MEG,M1S,42,024/063,POKEMON,Basic,n/a,n/a,50,WATER,METAL,,1,False,False,False,False,,1,1,0,False,1054
730,Frosmoth,モスノウ,MEG,M1S,43,025/063,POKEMON,Stage1,n/a,n/a,110,WATER,METAL,,2,False,False,False,False,Snom,2,1,0,False,1055
731,Eiscue,コオリッポ,MEG,M1S,44,026/063,POKEMON,Basic,n/a,n/a,110,WATER,METAL,,1,False,False,False,False,,1,2,0,False,1056;1057
732,Magnemite,コイル,MEG,M1S,45,027/063,POKEMON,Basic,n/a,n/a,70,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,1,0,False,1058
733,Magneton,レアコイル,MEG,M1S,46,028/063,POKEMON,Stage1,n/a,n/a,90,LIGHTNING,FIGHTING,,2,False,False,False,False,Magnemite,2,1,0,False,1059
734,Magnezone,ジバコイル,MEG,M1S,47,029/063,POKEMON,Stage2,n/a,n/a,160,LIGHTNING,FIGHTING,,3,False,False,False,False,Magneton,3,2,0,False,1060;1061
735,Raikou,ライコウ,MEG,M1S,48,030/063,POKEMON,Basic,n/a,n/a,120,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,1,0,False,1062
736,Electrike,ラクライ,MEG,M1S,49,031/063,POKEMON,Basic,n/a,n/a,70,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,1,0,False,1063
737,Mega Manectric ex,メガライボルトex,MEG,M1S,50,032/063,POKEMON,Stage1,Mega Pokémon ex,n/a,330,LIGHTNING,FIGHTING,,0,False,True,False,False,Electrike,2,2,0,False,1064;1065
738,Pachirisu,パチリス,MEG,MC,51,247/742,POKEMON,Basic,n/a,n/a,70,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,1,0,False,1066
739,Helioptile,エリキテル,MEG,M1S,52,034/063,POKEMON,Basic,n/a,n/a,70,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,1,0,False,1067
740,Heliolisk,エレザード,MEG,M1S,53,035/063,POKEMON,Stage1,n/a,n/a,120,LIGHTNING,FIGHTING,,1,False,False,False,False,Helioptile,2,2,0,False,1068;1069
741,Abra,ケーシィ,MEG,M1S,54,036/063,POKEMON,Basic,n/a,n/a,50,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,1,0,False,1070
742,Kadabra,ユンゲラー,MEG,M1S,55,037/063,POKEMON,Stage1,n/a,n/a,80,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,Abra,2,1,1,True,1071
743,Alakazam,フーディン,MEG,M1S,56,038/063,POKEMON,Stage2,n/a,n/a,140,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,Kadabra,3,1,1,True,1072
744,Jynx,ルージュラ,MEG,M1S,57,039/063,POKEMON,Basic,n/a,n/a,110,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,1,0,False,1073
745,Ralts,ラルトス,MEG,M2a,58,069/193,POKEMON,Basic,n/a,n/a,70,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,2,0,False,1074;1075
746,Kirlia,キルリア,MEG,M2a,59,070/193,POKEMON,Stage1,n/a,n/a,100,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,Ralts,2,2,0,False,1076;1077
747,Mega Gardevoir ex,メガサーナイトex,MEG,M2a,60,071/193,POKEMON,Stage2,Mega Pokémon ex,n/a,360,PSYCHIC,DARKNESS,FIGHTING,2,False,True,False,False,Kirlia,3,2,0,False,1078;1079
748,Shedinja,ヌケニン,MEG,M1S,61,043/063,POKEMON,Stage1,n/a,n/a,60,PSYCHIC,DARKNESS,FIGHTING,0,False,False,False,False,Nincada,2,1,1,True,1080
749,Spoink,バネブー,MEG,MC,62,305/742,POKEMON,Basic,n/a,n/a,70,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,1,0,False,1081
750,Grumpig,ブーピッグ,MEG,MC,63,306/742,POKEMON,Stage1,n/a,n/a,120,PSYCHIC,DARKNESS,FIGHTING,2,False,False,False,False,Spoink,2,1,1,True,1082
751,Xerneas,ゼルネアス,MEG,M1S,64,046/063,POKEMON,Basic,n/a,n/a,120,PSYCHIC,METAL,,1,False,False,False,False,,1,2,0,False,1083;1084
752,Greavard,ボチ,MEG,MC,65,349/742,POKEMON,Basic,n/a,n/a,80,PSYCHIC,DARKNESS,FIGHTING,3,False,False,False,False,,1,2,0,False,1085;1086
753,Houndstone,ハカドッグ,MEG,MC,66,350/742,POKEMON,Stage1,n/a,n/a,140,PSYCHIC,DARKNESS,FIGHTING,3,False,False,False,False,Greavard,2,2,0,False,1087;1088
754,Mega Latias ex,メガラティアスex,MEG,M1S,100,049/063,POKEMON,Basic,Mega Pokémon ex,n/a,280,DRAGON,,,1,False,True,False,False,,1,2,0,False,1089;1090
755,Latios,ラティオス,MEG,M1S,101,050/063,POKEMON,Basic,n/a,n/a,130,DRAGON,,,1,False,False,False,False,,1,1,1,True,1091
756,Mega Kangaskhan ex,メガガルーラex,MEG,M1S,104,051/063,POKEMON,Basic,Mega Pokémon ex,n/a,300,COLORLESS,FIGHTING,,3,False,True,False,False,,1,1,1,True,1092
757,Delibird,デリバード,MEG,M1S,105,052/063,POKEMON,Basic,n/a,n/a,90,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,,1,2,0,False,1093;1094
758,Buneary,ミミロル,MEG,MC,107,593/742,POKEMON,Basic,n/a,n/a,70,COLORLESS,FIGHTING,,1,False,False,False,False,,1,2,0,False,1095;1096
759,Lopunny,ミミロップ,MEG,MC,108,594/742,POKEMON,Stage1,n/a,n/a,110,COLORLESS,FIGHTING,,1,False,False,False,False,Buneary,2,2,0,False,1097;1098
760,Stufful,ヌイコグマ,MEG,M1S,111,055/063,POKEMON,Basic,n/a,n/a,70,COLORLESS,FIGHTING,,2,False,False,False,False,,1,2,0,False,1099;1100
761,Bewear,キテルグマ,MEG,M1S,112,056/063,POKEMON,Stage1,n/a,n/a,130,COLORLESS,FIGHTING,,3,False,False,False,False,Stufful,2,2,0,False,1101;1102
762,Snubbull,ブルー,PFL,MC,37,303/742,POKEMON,Basic,n/a,n/a,70,PSYCHIC,METAL,,1,False,False,False,False,,1,1,0,False,1103
763,Granbull,グランブル,PFL,MC,38,304/742,POKEMON,Stage1,n/a,n/a,130,PSYCHIC,METAL,,2,False,False,False,False,Snubbull,2,2,0,False,1104;1105
764,Cresselia,クレセリア,PFL,MBD,39,003/021,POKEMON,Basic,n/a,n/a,120,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,2,0,False,1106;1107
765,Meloetta,メロエッタ,PFL,MBD,40,022/021,POKEMON,Basic,n/a,n/a,90,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,2,0,False,1108;1109
766,Mega Diancie ex,メガディアンシーex,PFL,MBD,41,005/021,POKEMON,Basic,Mega Pokémon ex,n/a,270,PSYCHIC,METAL,,1,False,True,False,False,,1,1,1,True,1110
767,Mimikyu,ミミッキュ,PFL,MBD,42,006/021,POKEMON,Basic,n/a,n/a,70,PSYCHIC,METAL,,1,False,False,False,False,,1,2,0,False,1111;1112
